"symbol,date,price"
"OTC,April 2013,126.67"
"Chocolates,April 2013,8.89"
"Dairy,April 2013,42.86"
"Dairy,April 2013,133.33"
"Dairy,April 2013,27.56"
"Dairy,April 2013,27.56"
"Dairy,April 2013,27.56"
"Dairy,April 2013,83.56"
"Dairy,April 2013,142.22"
"Dairy,April 2013,142.22"
"Dairy,April 2013,142.22"
"Dairy,April 2013,146.67"
"Dairy,April 2013,21.33"
"Dairy,April 2013,51.56"
"Dairy,April 2013,51.56"
"Dryfruits,April 2013,24.76"
"Staples,April 2013,35"
"Staples,April 2013,70"
"Staples,April 2013,35"
"Staples,April 2013,70"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,140"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,70"
"Staples,April 2013,70"
"Fabric Wash,April 2013,162.98"
"Fabric Wash,April 2013,160"
"Fabric Wash,April 2013,92.89"
"Other Foods,April 2013,85.71"
"Facial Care,April 2013,106.67"
"Hair Care,April 2013,109.78"
"Facial Care,April 2013,38"
"Baby Care,April 2013,62.22"
"Dryfruits,April 2013,280.95"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,140.71"
"Spices,April 2013,32.38"
"Spices,April 2013,32.38"
"Hair Care,April 2013,80"
"Hair Care,April 2013,80"
"Noodles/Pasta,April 2013,37.87"
"Noodles/Pasta,April 2013,38"
"Noodles/Pasta,April 2013,31.24"
"Noodles/Pasta,April 2013,14.22"
"Noodles/Pasta,April 2013,14.22"
"Noodles/Pasta,April 2013,11.56"
"Noodles/Pasta,April 2013,33.78"
"Noodles/Pasta,April 2013,16.89"
"Noodles/Pasta,April 2013,33.78"
"Ready to Cook,April 2013,32"
"Snacks,April 2013,33.78"
"Snacks,April 2013,46.44"
"Beverages,April 2013,92.89"
"Snacks,April 2013,16.89"
"Spices,April 2013,90.48"
"Spices,April 2013,17.14"
"Snacks,April 2013,17.14"
"Beverages,April 2013,157.33"
"Other PC,April 2013,39.81"
"Beverages,April 2013,71.78"
"Beverages,April 2013,97.78"
"Beverages,April 2013,148.44"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,28"
"Biscuits,April 2013,21.11"
"Biscuits,April 2013,21.11"
"Biscuits,April 2013,21.11"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,60.44"
"Biscuits,April 2013,15.11"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,12.67"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,23.64"
"Biscuits,April 2013,23.64"
"Biscuits,April 2013,23.64"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,33.78"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,15.2"
"Biscuits,April 2013,20.27"
"Biscuits,April 2013,21.11"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,24.44"
"Biscuits,April 2013,24.44"
"Other Foods,April 2013,21.11"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,12.67"
"Biscuits,April 2013,12.67"
"Tea,April 2013,201.14"
"Coffee,April 2013,19.05"
"Hair Care,April 2013,78"
"Staples,April 2013,280"
"Staples,April 2013,365.71"
"Staples,April 2013,365.71"
"Facial Care,April 2013,80.22"
"Beverages,April 2013,146.67"
"Beverages,April 2013,146.67"
"Biscuits,April 2013,25.78"
"OTC,April 2013,74.57"
"Spices,April 2013,61.71"
"Spices,April 2013,36.86"
"Spices,April 2013,30.86"
"Spices,April 2013,34.29"
"Baby Care,April 2013,154.67"
"Staples,April 2013,31"
"Staples,April 2013,31"
"Staples,April 2013,31"
"Staples,April 2013,31"
"Staples,April 2013,62"
"Staples,April 2013,31"
"Staples,April 2013,62"
"Staples,April 2013,31"
"Others,April 2013,16.89"
"Others,April 2013,46.67"
"Others,April 2013,46.67"
"Staples,April 2013,92"
"Staples,April 2013,72"
"Staples,April 2013,36"
"Staples,April 2013,72"
"Staples,April 2013,72"
"Staples,April 2013,36"
"Staples,April 2013,36"
"Snacks,April 2013,22.86"
"Spices,April 2013,32.38"
"Spices,April 2013,32.38"
"Spices,April 2013,32.38"
"Spices,April 2013,32.38"
"Spices,April 2013,20"
"Staples,April 2013,175"
"Staples,April 2013,350"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,70"
"Staples,April 2013,140"
"Staples,April 2013,140"
"Staples,April 2013,105"
"Staples,April 2013,175"
"Staples,April 2013,105"
"Staples,April 2013,175"
"Staples,April 2013,35"
"Staples,April 2013,105"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,175"
"Staples,April 2013,70"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,140"
"Staples,April 2013,105"
"Staples,April 2013,35"
"Staples,April 2013,105"
"Staples,April 2013,70"
"Staples,April 2013,245"
"Staples,April 2013,105"
"Staples,April 2013,35"
"Soap,April 2013,31.11"
"Other PC,April 2013,146.67"
"Soap,April 2013,56"
"Snacks,April 2013,19.56"
"Snacks,April 2013,19.56"
"Snacks,April 2013,28.44"
"Snacks,April 2013,44.44"
"Snacks,April 2013,44.44"
"Snacks,April 2013,44.44"
"Hair Care,April 2013,60.8"
"Spices,April 2013,17.14"
"Spices,April 2013,17.14"
"Oral Care,April 2013,107.24"
"Oral Care,April 2013,60.8"
"Oral Care,April 2013,33.78"
"Beverages,April 2013,20.83"
"Oral Care,April 2013,46.44"
"Oral Care,April 2013,73.47"
"Oral Care,April 2013,62.22"
"Oral Care,April 2013,31.24"
"Oral Care,April 2013,56"
"Oral Care,April 2013,64.89"
"Oral Care,April 2013,84.44"
"Oral Care,April 2013,31.11"
"Oral Care,April 2013,71.78"
"Oral Care,April 2013,71.78"
"Oral Care,April 2013,57.78"
"Oral Care,April 2013,44.44"
"Oral Care,April 2013,20.44"
"Home Care,April 2013,110.22"
"Beverages,April 2013,167.2"
"Beverages,April 2013,168.89"
"Beverages,April 2013,170.67"
"Spices,April 2013,16.19"
"Other Foods,April 2013,214.29"
"Agarbatti,April 2013,47.5"
"Agarbatti,April 2013,28"
"Agarbatti,April 2013,28"
"Agarbatti,April 2013,19"
"Agarbatti,April 2013,19"
"Agarbatti,April 2013,48"
"Staples,April 2013,115"
"Hair Care,April 2013,42.22"
"OTC,April 2013,120.33"
"Spices,April 2013,28.57"
"Spices,April 2013,14.76"
"Cosmetics,April 2013,19.56"
"Cosmetics,April 2013,280"
"Staples,April 2013,144.76"
"Oral Care,April 2013,32.09"
"OTC,April 2013,26.67"
"Oral Care,April 2013,23.64"
"Hair Care,April 2013,40"
"Chocolates,April 2013,48"
"Chocolates,April 2013,17.78"
"Chocolates,April 2013,17.6"
"Chocolates,April 2013,8.8"
"Chocolates,April 2013,17.6"
"Chocolates,April 2013,19.11"
"Chocolates,April 2013,57.33"
"Chocolates,April 2013,4.36"
"Chocolates,April 2013,30.22"
"Chocolates,April 2013,30.22"
"Home Care,April 2013,33.78"
"Spices,April 2013,36.19"
"Staples,April 2013,78"
"Staples,April 2013,70"
"Other PC,April 2013,133.33"
"Fabric Wash,April 2013,71.11"
"Fabric Wash,April 2013,71.11"
"Dish Wash,April 2013,20.44"
"Dish Wash,April 2013,42.67"
"Soap,April 2013,57.78"
"Home Care,April 2013,12.62"
"Home Care,April 2013,19.52"
"Home Care,April 2013,19.52"
"Home Care,April 2013,19.52"
"Home Care,April 2013,12.62"
"Home Care,April 2013,55.11"
"Home Care,April 2013,49.82"
"Home Care,April 2013,29.33"
"Home Care,April 2013,50"
"Dish Wash,April 2013,40.89"
"Home Care,April 2013,130.89"
"Home Care,April 2013,26.18"
"Home Care,April 2013,26.18"
"Home Care,April 2013,52.36"
"Soap,April 2013,26.67"
"Soap,April 2013,49.82"
"Soap,April 2013,50.67"
"Soap,April 2013,50.67"
"Soap,April 2013,78.53"
"Home Care,April 2013,23.56"
"Staples,April 2013,44"
"Staples,April 2013,44"
"Staples,April 2013,14"
"Spices,April 2013,11.43"
"Spices,April 2013,13.33"
"Home Care,April 2013,51.56"
"Hair Care,April 2013,57.78"
"Other PC,April 2013,71.78"
"Other PC,April 2013,132.44"
"Hair Care,April 2013,110.22"
"Biscuits,April 2013,9.78"
"Home Care,April 2013,14"
"Home Care,April 2013,20"
"Home Care,April 2013,30"
"Home Care,April 2013,22"
"OTC,April 2013,81.43"
"OTC,April 2013,33.33"
"OTC,April 2013,33.33"
"Spices,April 2013,38.57"
"Spices,April 2013,38.57"
"Spices,April 2013,15.43"
"Spices,April 2013,15.43"
"Spices,April 2013,18"
"Spices,April 2013,18"
"Spices,April 2013,41.14"
"Spices,April 2013,20.57"
"Spices,April 2013,41.14"
"Spices,April 2013,20.57"
"Spices,April 2013,44.57"
"Spices,April 2013,37.71"
"Spices,April 2013,44.57"
"Spices,April 2013,44.57"
"Spices,April 2013,29.14"
"Spices,April 2013,29.14"
"Spices,April 2013,36"
"Spices,April 2013,41.14"
"Spices,April 2013,41.14"
"Spices,April 2013,30.86"
"Spices,April 2013,15.43"
"Spices,April 2013,30.86"
"Spices,April 2013,15.43"
"Spices,April 2013,30.86"
"Spices,April 2013,30.86"
"Spices,April 2013,30.86"
"Spices,April 2013,30.86"
"Spices,April 2013,30.86"
"Dish Wash,April 2013,34.67"
"Facial Care,April 2013,66.67"
"Soap,April 2013,27.56"
"Facial Care,April 2013,88.44"
"Facial Care,April 2013,39.11"
"Facial Care,April 2013,47.11"
"OTC,April 2013,38.1"
"Fabric Wash,April 2013,17.78"
"Fabric Wash,April 2013,137.78"
"Fabric Wash,April 2013,8.89"
"Other Foods,April 2013,104.76"
"Soap,April 2013,25.78"
"Other PC,April 2013,150.4"
"Staples,April 2013,90.48"
"Staples,April 2013,180.95"
"Staples,April 2013,90.48"
"Staples,April 2013,90.48"
"Staples,April 2013,180.95"
"Staples,April 2013,90.48"
"Staples,April 2013,180.95"
"Staples,April 2013,452.38"
"Staples,April 2013,180.95"
"Staples,April 2013,53.33"
"Staples,April 2013,171.43"
"Staples,April 2013,104.76"
"Staples,April 2013,104.76"
"Staples,April 2013,209.52"
"Staples,April 2013,516.19"
"Staples,April 2013,423.81"
"Staples,April 2013,158.1"
"Staples,April 2013,79.05"
"Staples,April 2013,79.05"
"Staples,April 2013,79.05"
"Staples,April 2013,358.1"
"Staples,April 2013,89.52"
"Staples,April 2013,89.52"
"Staples,April 2013,268.57"
"Beverages,April 2013,9.52"
"Beverages,April 2013,9.52"
"Beverages,April 2013,69.33"
"Home Care,April 2013,28.57"
"Home Care,April 2013,28.57"
"Home Care,April 2013,28.57"
"Home Care,April 2013,126.67"
"Home Care,April 2013,53.33"
"Home Care,April 2013,53.33"
"Home Care,April 2013,124.44"
"Facial Care,April 2013,83.6"
"Hair Care,April 2013,58.27"
"Hair Care,April 2013,54.89"
"Spices,April 2013,50"
"Hair Care,April 2013,130.89"
"Hair Care,April 2013,71.78"
"Facial Care,April 2013,63.33"
"Beverages,April 2013,20.98"
"Beverages,April 2013,20.98"
"Beverages,April 2013,39.2"
"Beverages,April 2013,16"
"Beverages,April 2013,20.98"
"Fabric Wash,April 2013,84.44"
"Fabric Wash,April 2013,37.33"
"Fabric Wash,April 2013,37.33"
"Fabric Wash,April 2013,37.33"
"Fabric Wash,April 2013,37.33"
"Fabric Wash,April 2013,111.11"
"Fabric Wash,April 2013,111.11"
"Fabric Wash,April 2013,40"
"Mens Grooming,April 2013,67.56"
"Mens Grooming,April 2013,67.56"
"Mens Grooming,April 2013,16.89"
"Mens Grooming,April 2013,16.44"
"Mens Grooming,April 2013,17.78"
"Agarbatti,April 2013,77.33"
"Beverages,April 2013,27.73"
"Beverages,April 2013,88"
"Dryfruits,April 2013,26.67"
"Home Care,April 2013,101.33"
"Home Care,April 2013,50.67"
"Home Care,April 2013,152"
"Home Care,April 2013,101.33"
"Home Care,April 2013,23.11"
"Dairy,April 2013,152.89"
"Snacks,April 2013,26.67"
"Snacks,April 2013,26.67"
"Snacks,April 2013,26.67"
"Snacks,April 2013,26.67"
"Staples,April 2013,20"
"Staples,April 2013,20"
"Staples,April 2013,20"
"Facial Care,April 2013,13.33"
"Hair Care,April 2013,114"
"Hair Care,April 2013,52.36"
"OTC,April 2013,18.57"
"OTC,April 2013,18.57"
"OTC,April 2013,18.57"
"OTC,April 2013,18.57"
"OTC,April 2013,18.57"
"Spices,April 2013,30.86"
"Spices,April 2013,18.1"
"Spices,April 2013,18.1"
"Snacks,April 2013,33.78"
"Snacks,April 2013,33.78"
"Snacks,April 2013,47.11"
"Snacks,April 2013,32"
"Snacks,April 2013,37.33"
"Snacks,April 2013,35.56"
"Snacks,April 2013,47.11"
"Snacks,April 2013,18.57"
"Snacks,April 2013,18.57"
"Snacks,April 2013,35.56"
"Snacks,April 2013,35.56"
"Soap,April 2013,61.33"
"Agarbatti,April 2013,40"
"Agarbatti,April 2013,30"
"Agarbatti,April 2013,45"
"Agarbatti,April 2013,20"
"Agarbatti,April 2013,14"
"Agarbatti,April 2013,20"
"Others,April 2013,14"
"Others,April 2013,14"
"Agarbatti,April 2013,14"
"Home Care,April 2013,42.67"
"Home Care,April 2013,96"
"Home Care,April 2013,52.44"
"Home Care,April 2013,52.44"
"Home Care,April 2013,52.44"
"Hair Care,April 2013,117.38"
"Fabric Wash,April 2013,106.67"
"Facial Care,April 2013,51.56"
"Facial Care,April 2013,76.44"
"Facial Care,April 2013,47.11"
"Facial Care,April 2013,56"
"Facial Care,April 2013,60.44"
"Facial Care,April 2013,100.44"
"Facial Care,April 2013,105.78"
"Spices,April 2013,22.29"
"Spices,April 2013,17"
"Spices,April 2013,33.33"
"Spices,April 2013,22.29"
"Home Care,April 2013,72.44"
"Home Care,April 2013,380"
"Others,April 2013,5.71"
"Others,April 2013,5.71"
"Home Care,April 2013,42.86"
"Home Care,April 2013,42.86"
"Home Care,April 2013,85.71"
"Home Care,April 2013,42.86"
"Home Care,April 2013,42.86"
"Home Care,April 2013,209.52"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,28.71"
"Biscuits,April 2013,14.36"
"Beverages,April 2013,155.56"
"Hair Care,April 2013,216.75"
"Hair Care,April 2013,59.56"
"Staples,April 2013,560"
"Staples,April 2013,315"
"Staples,April 2013,430"
"Staples,April 2013,340"
"Staples,April 2013,340"
"Staples,April 2013,385"
"Staples,April 2013,195"
"Baby Care,April 2013,109.78"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,57.14"
"Baby Care,April 2013,97.11"
"Baby Care,April 2013,67.56"
"Baby Care,April 2013,55.56"
"Baby Care,April 2013,55.56"
"Baby Care,April 2013,55.56"
"Facial Care,April 2013,36"
"Facial Care,April 2013,36"
"Facial Care,April 2013,104"
"Facial Care,April 2013,41.24"
"Others,April 2013,10"
"Others,April 2013,10"
"Staples,April 2013,45"
"Beverages,April 2013,173.96"
"Beverages,April 2013,173.96"
"Dryfruits,April 2013,57.14"
"Dryfruits,April 2013,57.14"
"Dryfruits,April 2013,114.29"
"Dryfruits,April 2013,45.71"
"Dryfruits,April 2013,114.29"
"Dryfruits,April 2013,114.29"
"Staples,April 2013,60"
"Staples,April 2013,30"
"Spices,April 2013,57.14"
"Spices,April 2013,28.57"
"Staples,April 2013,100"
"Staples,April 2013,55.24"
"Staples,April 2013,55.24"
"Staples,April 2013,500"
"Staples,April 2013,66.67"
"Staples,April 2013,66.67"
"Staples,April 2013,66.67"
"Staples,April 2013,35.24"
"Staples,April 2013,35.24"
"Others,April 2013,44.33"
"Others,April 2013,31.67"
"Others,April 2013,31.67"
"Snacks,April 2013,93.33"
"Breakfast,April 2013,121.6"
"Breakfast,April 2013,124.98"
"Breakfast,April 2013,118.22"
"Breakfast,April 2013,30.4"
"Hair Care,April 2013,68.89"
"Soap,April 2013,42.86"
"Dryfruits,April 2013,71.43"
"Dryfruits,April 2013,18.1"
"Dryfruits,April 2013,18.1"
"Dryfruits,April 2013,42.86"
"Dryfruits,April 2013,42.86"
"Dryfruits,April 2013,42.86"
"Other Foods,April 2013,68.57"
"Other Foods,April 2013,94.76"
"Other Foods,April 2013,94.76"
"Other Foods,April 2013,45.71"
"Beverages,April 2013,104.05"
"Other Foods,April 2013,43.81"
"Other Foods,April 2013,99.05"
"Beverages,April 2013,104.05"
"Other Foods,April 2013,74.29"
"Other Foods,April 2013,74.29"
"Other Foods,April 2013,36.19"
"Other Foods,April 2013,36.19"
"Other Foods,April 2013,68.57"
"Others,April 2013,44.44"
"Others,April 2013,44.44"
"Others,April 2013,16"
"Ready to Cook,April 2013,33.78"
"Noodles/Pasta,April 2013,10.22"
"Noodles/Pasta,April 2013,81.78"
"Facial Care,April 2013,123.56"
"Facial Care,April 2013,67.56"
"Facial Care,April 2013,190"
"Agarbatti,April 2013,47.5"
"Soap,April 2013,70.67"
"Soap,April 2013,39.11"
"Soap,April 2013,35.56"
"Tea,April 2013,90.48"
"Oral Care,April 2013,33.78"
"Oral Care,April 2013,84.44"
"Oral Care,April 2013,84.44"
"Oral Care,April 2013,33.78"
"Home Care,April 2013,49.82"
"Home Care,April 2013,52.44"
"Home Care,April 2013,50.67"
"Home Care,April 2013,52.89"
"Staples,April 2013,40"
"Confectionery,April 2013,8.89"
"Confectionery,April 2013,17.78"
"Spices,April 2013,13.33"
"Agarbatti,April 2013,48"
"Agarbatti,April 2013,9"
"Dairy,April 2013,128.89"
"Dairy,April 2013,128.89"
"Staples,April 2013,240"
"OTC,April 2013,560.95"
"Dairy,April 2013,122.67"
"Dairy,April 2013,122.67"
"Noodles/Pasta,April 2013,17.42"
"Noodles/Pasta,April 2013,17.42"
"Noodles/Pasta,April 2013,52.44"
"Noodles/Pasta,April 2013,52.44"
"Other Foods,April 2013,69.05"
"Spices,April 2013,13.33"
"Noodles/Pasta,April 2013,67.56"
"Noodles/Pasta,April 2013,33.78"
"Noodles/Pasta,April 2013,33.78"
"Noodles/Pasta,April 2013,98.67"
"Noodles/Pasta,April 2013,65.78"
"Dryfruits,April 2013,61.9"
"Staples,April 2013,35"
"Baby Care,April 2013,399.2"
"Baby Care,April 2013,399.2"
"Agarbatti,April 2013,9.5"
"Staples,April 2013,36"
"Staples,April 2013,41.14"
"Staples,April 2013,38.57"
"Biscuits,April 2013,16.89"
"Ready to Cook,April 2013,29.56"
"Soap,April 2013,48.98"
"Staples,April 2013,28"
"Staples,April 2013,84"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,28"
"Staples,April 2013,56"
"Staples,April 2013,28"
"Staples,April 2013,28"
"Staples,April 2013,28"
"Staples,April 2013,28"
"Staples,April 2013,28"
"Staples,April 2013,56"
"Staples,April 2013,28"
"Staples,April 2013,60"
"Staples,April 2013,60"
"Staples,April 2013,30"
"Staples,April 2013,30"
"Staples,April 2013,30"
"Staples,April 2013,26"
"Staples,April 2013,20"
"Home care,April 2013,20.44"
"Home care,April 2013,91.2"
"Spices,April 2013,9.52"
"Spices,April 2013,21.43"
"Spices,April 2013,34.29"
"Spices,April 2013,17.14"
"Staples,April 2013,17.5"
"Staples,April 2013,17.5"
"Staples,April 2013,17.5"
"Others,April 2013,33.33"
"Staples,April 2013,28"
"Staples,April 2013,35"
"Staples,April 2013,80"
"Staples,April 2013,80"
"Staples,April 2013,80"
"Staples,April 2013,40"
"Staples,April 2013,40"
"Staples,April 2013,80"
"Staples,April 2013,40"
"Staples,April 2013,40"
"Staples,April 2013,80"
"Staples,April 2013,38"
"Staples,April 2013,38"
"Staples,April 2013,30.95"
"Staples,April 2013,30.95"
"Staples,April 2013,30.95"
"Staples,April 2013,30.95"
"Staples,April 2013,30.95"
"Otc,April 2013,62.86"
"Otc,April 2013,32.38"
"Home Care,April 2013,144"
"Other Foods,April 2013,71.43"
"Staples,April 2013,150"
"Home Care,April 2013,60.44"
"Home Care,April 2013,51.56"
"Snacks,April 2013,26.67"
"Snacks,April 2013,26.67"
"Soap,April 2013,51.56"
"Baby Care,April 2013,631.11"
"Spices,April 2013,19.05"
"Spices,April 2013,36.19"
"Spices,April 2013,13.33"
"Staples,April 2013,91.43"
"Staples,April 2013,91.43"
"Staples,April 2013,91.43"
"Staples,April 2013,95.24"
"Staples,April 2013,81.9"
"Staples,April 2013,81.9"
"Staples,April 2013,163.81"
"Staples,April 2013,82.5"
"Staples,April 2013,144"
"Dairy,April 2013,64.89"
"Soap,April 2013,20"
"Staples,April 2013,220"
"Staples,April 2013,120"
"Dish Wash,April 2013,25.78"
"Other PC,April 2013,124.44"
"Other PC,April 2013,80.22"
"Other PC,April 2013,92.04"
"Facial Care,April 2013,83.6"
"Other PC,April 2013,122.44"
"Other PC,April 2013,80.22"
"Soap,April 2013,50.67"
"Soap,April 2013,51.56"
"Baby Care,April 2013,71.11"
"Staples,April 2013,29"
"Staples,April 2013,34"
"Staples,April 2013,34"
"Staples,April 2013,34"
"Staples,April 2013,34"
"Staples,April 2013,34"
"Staples,April 2013,68"
"Staples,April 2013,34"
"Home Care,April 2013,35.24"
